date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:58:45%20GMT	https://f7.vamtam.com/?p=5633	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/indexa07b.html	(from https://f7.vamtam.com/charlie-andrews)
14:58:45	8762/8762	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:58:45%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/5642	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/5642.json	(from https://f7.vamtam.com/daisy-newman)
14:58:45	45063/45063	---M--	200	added ('OK')	image/jpeg	etag:%226050a3cb-baef%22	https://f7.vamtam.com/wp-content/uploads/2021/01/iStock-1040499306.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/01/iStock-1040499306.jpg	(from https://f7.vamtam.com/daisy-newman)
14:58:45	105689/105689	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:58:46%20GMT	https://f7.vamtam.com/daisy-newman/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/daisy-newman/index.html	(from https://f7.vamtam.com/daisy-newman)
14:58:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:58:46%20GMT	https://f7.vamtam.com/?p=5642	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index5a3f.html	(from https://f7.vamtam.com/daisy-newman)
14:58:46	10514/10514	---M-Z	200	added ('OK')	text/css	etag:%226081bb12-52a%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5576.css?ver=1619114770	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5576e53f.css	(from https://f7.vamtam.com/stella-adkins)
14:58:47	8793/8793	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:58:47%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/5576	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/5576.json	(from https://f7.vamtam.com/stella-adkins)
14:58:47	55208/55208	---M--	200	added ('OK')	image/jpeg	etag:%226050a320-e3e3%22	https://f7.vamtam.com/wp-content/uploads/2021/01/iStock-1040500914.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/01/iStock-1040500914.jpg	(from https://f7.vamtam.com/stella-adkins)
14:58:47	105694/105694	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:58:48%20GMT	https://f7.vamtam.com/stella-adkins/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/stella-adkins/index.html	(from https://f7.vamtam.com/stella-adkins)
14:58:48	10456/10456	---MCZ	200	added ('OK')	text/css	etag:W/%226081bd44-522%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5654.css?ver=1619115332	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5654b220.css	(from https://f7.vamtam.com/alan-mcbride)
14:58:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:58:48%20GMT	https://f7.vamtam.com/?p=5576	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index963b.html	(from https://f7.vamtam.com/stella-adkins)
14:58:48	8798/8798	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:58:49%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/5654	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/5654.json	(from https://f7.vamtam.com/alan-mcbride)
14:58:49	60518/60518	---M--	200	added ('OK')	image/jpeg	etag:%226050a3b4-feb9%22	https://f7.vamtam.com/wp-content/uploads/2021/01/iStock-1040495364.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/01/iStock-1040495364.jpg	(from https://f7.vamtam.com/alan-mcbride)
14:58:49	105723/105723	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:58:50%20GMT	https://f7.vamtam.com/alan-mcbride/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/alan-mcbride/index.html	(from https://f7.vamtam.com/alan-mcbride)
14:58:49	63042/63042	---MCZ	200	added ('OK')	text/css	etag:W/%226081baae-1312%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-4552.css?ver=1619114670	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-455219e7.css	(from https://f7.vamtam.com/boxing)
14:58:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:58:50%20GMT	https://f7.vamtam.com/?p=5654	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/indexee23.html	(from https://f7.vamtam.com/alan-mcbride)
14:58:51	126834/126834	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:58:51%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/4552	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/4552.json	(from https://f7.vamtam.com/boxing)
14:58:51	105845/105845	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:58:52%20GMT	https://f7.vamtam.com/betty-sanders	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/betty-sanders.html	(from https://f7.vamtam.com/boxing)
14:58:51	30770/30770	---M--	200	added ('OK')	image/jpeg	etag:%226048b79b-845a%22	https://f7.vamtam.com/wp-content/uploads/2021/01/review-2-andrew-donovan-valdivia-LSPTjgbZHoQ-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/01/review-2-andrew-donovan-valdivia-LSPTjgbZHoQ-unsplash.jpg	(from https://f7.vamtam.com/boxing)
14:58:52	209024/209024	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:58:52%20GMT	https://f7.vamtam.com/boxing/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/boxing/index.html	(from https://f7.vamtam.com/boxing)
14:58:52	15842/15842	---M--	200	added ('OK')	image/jpeg	etag:%225ffed361-449b%22	https://f7.vamtam.com/wp-content/uploads/2020/12/dane-wetton-t1NEMSm1rgI-unsplash.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2020/12/dane-wetton-t1NEMSm1rgI-unsplash.jpg	(from https://f7.vamtam.com/boxing)
14:58:52	2950/2950	---MCZ	200	added ('OK')	text/css	etag:W/%226081a9df-24f%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-3607.css?ver=1619110367	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-36070b20.css	(from https://f7.vamtam.com/boxing)
14:58:52	2962/2962	---MCZ	200	added ('OK')	text/css	etag:W/%226081a9df-252%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-3647.css?ver=1619110367	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-36470b20.css	(from https://f7.vamtam.com/boxing)
14:58:53	2959/2959	---MCZ	200	added ('OK')	text/css	etag:W/%226081a9df-251%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-3652.css?ver=1619110367	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-36520b20.css	(from https://f7.vamtam.com/boxing)
14:58:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:58:53%20GMT	https://f7.vamtam.com/?p=4552	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index9750.html	(from https://f7.vamtam.com/boxing)
14:58:53	63204/63204	---MCZ	200	added ('OK')	text/css	etag:W/%226081bab0-1325%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-3838.css?ver=1619114672	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-3838e2e5.css	(from https://f7.vamtam.com/yoga-pilates/)
14:58:55	126969/126969	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:58:55%20GMT	https://f7.vamtam.com/wp-json/wp/v2/pages/3838	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/pages/3838.json	(from https://f7.vamtam.com/yoga-pilates/)
14:58:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:58:56%20GMT	https://f7.vamtam.com/?p=3838	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index1587.html	(from https://f7.vamtam.com/yoga-pilates/)
14:58:56	9698/9698	---M-Z	200	added ('OK')	text/css	etag:%226081bb5a-3dc%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5930.css?ver=1619114842	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5930a5da.css	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:58:56	850/850	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ea909e7c38e81950d0cfaaa95b9686ee%22	https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/feed/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/feed/index.html	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:58:57	12550/12550	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:58:57%20GMT	https://f7.vamtam.com/wp-json/wp/v2/posts/5930	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/posts/5930.json	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:58:57	2984/2984	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260788bfb-ba8%22	https://f7.vamtam.com/wp-includes/js/comment-reply.min.js?ver=5.7.1	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-includes/js/comment-reply.mina78f.js	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:58:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:58:58%20GMT	https://f7.vamtam.com/?p=5930	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/indexc68b.html	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:58:59	9512/9512	---MCZ	200	added ('OK')	text/css	etag:W/%226081d5f0-3d9%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5899.css?ver=1619121648	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-58995d9a.css	(from https://f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/)
14:59:00	175243/175243	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:58:59%20GMT	https://f7.vamtam.com/2021/02/07/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/index.html	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:59:00	157429/157429	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:58:59%20GMT	https://f7.vamtam.com/tag/daily-routine/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/tag/daily-routine/index.html	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:59:00	163484/163484	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:00%20GMT	https://f7.vamtam.com/tag/tips-and-tricks/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/tag/tips-and-tricks/index.html	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:59:00	829/829	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ea909e7c38e81950d0cfaaa95b9686ee%22	https://f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/feed/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/feed/index.html	(from https://f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/)
14:59:01	13343/13343	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:59:01%20GMT	https://f7.vamtam.com/wp-json/wp/v2/posts/5899	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/posts/5899.json	(from https://f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/)
14:59:02	177460/177460	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:02%20GMT	https://f7.vamtam.com/2021/02/07/muscle-confusion-myth-and-science/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/muscle-confusion-myth-and-science/index.html	(from https://f7.vamtam.com/2021/02/07/jump-for-joy-with-this-leap-year-hiit-workout/)
14:59:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:59:02%20GMT	https://f7.vamtam.com/?p=5899	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index4f03.html	(from https://f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/)
14:59:02	157175/157175	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:03%20GMT	https://f7.vamtam.com/tag/routine/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/tag/routine/index.html	(from https://f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/)
14:59:02	835/835	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ea909e7c38e81950d0cfaaa95b9686ee%22	https://f7.vamtam.com/2021/02/07/5-tips-to-build-a-daily-movement-routine/feed/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/5-tips-to-build-a-daily-movement-routine/feed/index.html	(from https://f7.vamtam.com/2021/02/07/5-tips-to-build-a-daily-movement-routine/)
14:59:03	9698/9698	---M-Z	200	added ('OK')	text/css	etag:%226081d5d6-3db%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5902.css?ver=1619121622	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-590271aa.css	(from https://f7.vamtam.com/2021/02/07/5-tips-to-build-a-daily-movement-routine/)
14:59:03	157181/157181	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:03%20GMT	https://f7.vamtam.com/tag/workouts/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/tag/workouts/index.html	(from https://f7.vamtam.com/2021/02/07/why-breathwork-matters-in-your-workout/)
14:59:04	13785/13785	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:59:04%20GMT	https://f7.vamtam.com/wp-json/wp/v2/posts/5902	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/posts/5902.json	(from https://f7.vamtam.com/2021/02/07/5-tips-to-build-a-daily-movement-routine/)
14:59:04	844/844	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ea909e7c38e81950d0cfaaa95b9686ee%22	https://f7.vamtam.com/2021/02/07/5-minute-stress-reliever-bodyweight-workout/feed/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/5-minute-stress-reliever-bodyweight-workout/feed/index.html	(from https://f7.vamtam.com/2021/02/07/5-minute-stress-reliever-bodyweight-workout/)
14:59:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:59:05%20GMT	https://f7.vamtam.com/?p=5902	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index6e9c.html	(from https://f7.vamtam.com/2021/02/07/5-tips-to-build-a-daily-movement-routine/)
14:59:05	9698/9698	---M-Z	200	added ('OK')	text/css	etag:%226081bb60-3db%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5911.css?ver=1619114848	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5911c035.css	(from https://f7.vamtam.com/2021/02/07/5-minute-stress-reliever-bodyweight-workout/)
14:59:06	13186/13186	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:59:06%20GMT	https://f7.vamtam.com/wp-json/wp/v2/posts/5911	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/posts/5911.json	(from https://f7.vamtam.com/2021/02/07/5-minute-stress-reliever-bodyweight-workout/)
14:59:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:59:07%20GMT	https://f7.vamtam.com/?p=5911	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/indexc52f.html	(from https://f7.vamtam.com/2021/02/07/5-minute-stress-reliever-bodyweight-workout/)
14:59:07	856/856	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ea909e7c38e81950d0cfaaa95b9686ee%22	https://f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/feed/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/feed/index.html	(from https://f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/)
14:59:07	9698/9698	---M-Z	200	added ('OK')	text/css	etag:%226081d5dc-3d5%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5918.css?ver=1619121628	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5918febc.css	(from https://f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/)
14:59:08	13219/13219	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:59:08%20GMT	https://f7.vamtam.com/wp-json/wp/v2/posts/5918	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/posts/5918.json	(from https://f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/)
14:59:09	825/825	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ea909e7c38e81950d0cfaaa95b9686ee%22	https://f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/feed/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/feed/index.html	(from https://f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/)
14:59:09	9698/9698	---M-Z	200	added ('OK')	text/css	etag:%226081d5e6-3de%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5924.css?ver=1619121638	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-592467ee.css	(from https://f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/)
14:59:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:59:10%20GMT	https://f7.vamtam.com/?p=5918	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index342b.html	(from https://f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/)
14:59:10	154293/154293	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:10%20GMT	https://f7.vamtam.com/tag/build-muscle/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/tag/build-muscle/index.html	(from https://f7.vamtam.com/2021/02/07/full-body-chair-workout-for-every-fitness-level/)
14:59:10	12521/12521	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:59:10%20GMT	https://f7.vamtam.com/wp-json/wp/v2/posts/5924	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/posts/5924.json	(from https://f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/)
14:59:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:59:11%20GMT	https://f7.vamtam.com/?p=5924	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index41eb.html	(from https://f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/)
14:59:11	9732/9732	---M-Z	200	added ('OK')	text/css	etag:%226081bb61-3de%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5839.css?ver=1619114849	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-5839a7ab.css	(from https://f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/)
14:59:12	154181/154181	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:12%20GMT	https://f7.vamtam.com/tag/guidance/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/tag/guidance/index.html	(from https://f7.vamtam.com/2021/02/07/how-to-work-out-safely-with-a-friend/)
14:59:12	829/829	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ea909e7c38e81950d0cfaaa95b9686ee%22	https://f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/feed/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/feed/index.html	(from https://f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/)
14:59:12	13182/13182	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:59:12%20GMT	https://f7.vamtam.com/wp-json/wp/v2/posts/5839	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/posts/5839.json	(from https://f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/)
14:59:12	71278/71278	---M--	200	added ('OK')	image/jpeg	etag:%226047ca52-133c7%22	https://f7.vamtam.com/wp-content/uploads/2021/03/ctrl-a-meal-replacement-X9PHLK8ibyU-unsplash-1.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/03/ctrl-a-meal-replacement-X9PHLK8ibyU-unsplash-1.jpg	(from https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-14666.css?ver=1619109290)
14:59:14	25814/25814	---MCZ	200	added ('OK')	text/css	etag:W/%226081a5b6-a16%22	https://f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-6268.css?ver=1619109302	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/cache/min/1/wp-content/uploads/elementor/css/post-6268da5f.css	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:14	1225/1225	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ea909e7c38e81950d0cfaaa95b9686ee%22	https://f7.vamtam.com/product/protein-shake-biscuits/feed/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product/protein-shake-biscuits/feed/index.html	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:59:13%20GMT	https://f7.vamtam.com/?p=5839	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/index41cd.html	(from https://f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/)
14:59:14	151198/151198	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:15%20GMT	https://f7.vamtam.com/tag/fitness-foods/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/tag/fitness-foods/index.html	(from https://f7.vamtam.com/2021/02/07/how-to-eat-for-better-emotional-health/)
14:59:14	2717/2717	---MCZ	200	added ('OK')	application/json	date:Sun,%2025%20Apr%202021%2012:59:15%20GMT	https://f7.vamtam.com/wp-json/wp/v2/product/6256	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-json/wp/v2/product/6256.json	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:15	185178/185178	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:15%20GMT	https://f7.vamtam.com/shop-2	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/shop-2.html	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:15	33308/33308	---M--	200	added ('OK')	image/jpeg	etag:%226047d972-935c%22	https://f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-X9PHLK8ibyU-unsplash-1.jpg	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/uploads/2021/02/ctrl-a-meal-replacement-X9PHLK8ibyU-unsplash-1.jpg	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Apr%202021%2012:59:16%20GMT	https://f7.vamtam.com/?p=6256	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/indexe0c8.html	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:15	22735/22735	---MCZ	200	added ('OK')	application/javascript	etag:W/%226079eb88-58cf%22	https://f7.vamtam.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mineed8.js	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:17	6360/6360	---MCZ	200	added ('OK')	application/javascript	etag:W/%226079eb88-18d8%22	https://f7.vamtam.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=5.2.2	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.minbb49.js	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:20	165373/165373	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:18%20GMT	https://f7.vamtam.com/product-tag/drink/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product-tag/drink/index.html	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
14:59:22	182614/182614	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Apr%202021%2012:59:17%20GMT	https://f7.vamtam.com/product-category/new/	C:/My%20Web%20Sites/Gym%2010/f7.vamtam.com/product-category/new/index.html	(from https://f7.vamtam.com/product/protein-shake-biscuits/)
